No. of cuts,time_lapsed,Value_of_i
2,0.019797086715698242,6877
2,0.019812345504760742,9445
2,0.019837141036987305,4956
2,0.01985025405883789,1637
2,0.019863605499267578,8964
2,0.019879817962646484,974
2,0.019893646240234375,7210
2,0.019924163818359375,6222
2,0.019939422607421875,7204
2,0.019951820373535156,5133
3,1.5735626220703125e-05,-1
3,2.5510787963867188e-05,6762
3,4.57763671875e-05,9431
3,5.745887756347656e-05,5842
3,6.985664367675781e-05,6208
3,9.393692016601562e-05,9264
3,0.00010704994201660156,8205
3,0.00011730194091796875,2643
3,0.00013971328735351562,8687
3,0.00015163421630859375,4188
3,0.0001652240753173828,6686
3,0.00018286705017089844,4260
3,0.000202178955078125,90
3,0.00021314620971679688,7592
3,0.0002307891845703125,2268
3,0.00025081634521484375,6579
3,0.00026106834411621094,4509
3,0.00027823448181152344,2324
3,0.00029158592224121094,7292
3,0.0003018379211425781,1322
3,0.00031375885009765625,8078
3,0.00033211708068847656,9665
3,0.00035762786865234375,4172
3,0.0003795623779296875,5566
3,0.0003981590270996094,306
3,0.0004107952117919922,3455
3,0.00042247772216796875,7890
3,0.0004334449768066406,4865
3,0.0004467964172363281,2257
3,0.0004553794860839844,7448
3,0.0004687309265136719,-1
3,0.00047898292541503906,3439
3,0.0004904270172119141,2387
3,0.0005021095275878906,4167
3,0.0005106925964355469,1564
3,0.0005218982696533203,3178
3,0.0005345344543457031,6297
3,0.0005564689636230469,6875
3,0.0005691051483154297,4351
3,0.0005805492401123047,4185
3,0.0005919933319091797,3680
3,0.0006031990051269531,1681
3,0.0006153583526611328,6041
3,0.0006256103515625,5843
3,0.0006339550018310547,7489
3,0.0006456375122070312,1167
3,0.0006570816040039062,5696
3,0.0006694793701171875,2966
3,0.0006821155548095703,4012
3,0.0006952285766601562,9248
3,0.0007138252258300781,4312
3,0.0007350444793701172,8269
3,0.0007555484771728516,9728
3,0.0007755756378173828,1554
3,0.0007951259613037109,2391
3,0.0008184909820556641,5155
3,0.0008330345153808594,9925
3,0.0008444786071777344,2547
3,0.0008573532104492188,6144
3,0.0008699893951416016,4930
3,0.0008950233459472656,3443
3,0.0009090900421142578,369
3,0.0009210109710693359,3824
3,0.0009350776672363281,3569
3,0.0009477138519287109,2403
3,0.0009584426879882812,4422
3,0.0009713172912597656,8722
3,0.0009829998016357422,2457
3,0.0009951591491699219,2141
3,0.0010068416595458984,4032
3,0.0010190010070800781,7356
3,0.00102996826171875,1636
3,0.0010406970977783203,3381
3,0.0010554790496826172,8162
3,0.0010678768157958984,7127
3,0.001079559326171875,6783
3,0.0010914802551269531,1942
3,0.0011034011840820312,9209
3,0.0011150836944580078,4191
3,0.0011246204376220703,9204
3,0.0011341571807861328,2195
3,0.0011458396911621094,6416
3,0.0011591911315917969,-1
3,0.0011873245239257812,1268
3,0.001203775405883789,9604
3,0.0012183189392089844,6088
3,0.0012340545654296875,-1
3,0.0012454986572265625,9889
3,0.0012574195861816406,3319
3,0.001268625259399414,4210
3,0.001280069351196289,3632
3,0.001291036605834961,1693
3,0.0013027191162109375,1947
3,0.0013153553009033203,58
3,0.001325845718383789,7234
3,0.0013370513916015625,3607
3,0.0013496875762939453,9243
3,0.0013604164123535156,7280
3,0.0013728141784667969,5481
3,0.0013835430145263672,1207
3,0.0013968944549560547,759
3,0.0014088153839111328,6067
3,0.0014204978942871094,8370
3,0.0014362335205078125,4213
3,0.001447439193725586,8042
3,0.0014624595642089844,-1
3,0.0014739036560058594,734
3,0.0014941692352294922,4833
3,0.0015065670013427734,1330
3,0.0015206336975097656,-1
3,0.0015311241149902344,537
3,0.001542806625366211,7512
3,0.0015523433685302734,6817
3,0.0015654563903808594,7410
3,0.0015783309936523438,4370
3,0.0015904903411865234,3876
3,0.0016012191772460938,6205
3,0.0016117095947265625,5880
3,0.0016243457794189453,8428
3,0.001634836196899414,4577
3,0.0016524791717529297,4179
3,0.0016632080078125,6986
3,0.001676321029663086,6517
3,0.0016891956329345703,4202
3,0.0017006397247314453,5048
3,0.0017130374908447266,3773
3,0.0017256736755371094,4442
3,0.0017375946044921875,4347
3,0.0017499923706054688,7108
3,0.0017616748809814453,3430
3,0.001798391342163086,-1
3,0.0018105506896972656,2380
3,0.0018243789672851562,7352
3,0.0018334388732910156,1550
3,0.0018432140350341797,8643
3,0.001856088638305664,122
3,0.0018830299377441406,8412
3,0.0019199848175048828,4332
3,0.0019378662109375,380
3,0.0019502639770507812,2984
3,0.001961946487426758,5941
3,0.0019719600677490234,2438
3,0.001983165740966797,4245
3,0.0019965171813964844,2024
3,0.002009153366088867,2961
3,0.0020189285278320312,7750
3,0.0020329952239990234,5586
3,0.002044677734375,9645
3,0.002056121826171875,8899
3,0.0020689964294433594,8030
3,0.002085447311401367,5271
3,0.0020990371704101562,5622
3,0.002110719680786133,2826
3,0.0021233558654785156,3925
3,0.002133607864379883,1280
3,0.0021469593048095703,-1
3,0.0021598339080810547,9220
3,0.002171039581298828,8566
3,0.002187013626098633,-1
3,0.002198934555053711,3830
3,0.002214193344116211,-1
3,0.0022246837615966797,3206
3,0.002236604690551758,6062
3,0.002249479293823242,5863
3,0.0022611618041992188,4023
3,0.0022745132446289062,5510
3,0.0022835731506347656,6255
3,0.0022957324981689453,5567
3,0.002308368682861328,6367
3,0.002319812774658203,4275
3,0.002331256866455078,3958
3,0.002344369888305664,-1
3,0.0023555755615234375,8154
3,0.0023806095123291016,6631
3,0.0023956298828125,6116
3,0.0024073123931884766,6947
3,0.0024199485778808594,3221
3,0.0024330615997314453,-1
3,0.002446413040161133,1562
3,0.0024650096893310547,7336
3,0.0024764537811279297,8237
3,0.0024890899658203125,5060
3,0.002500772476196289,3817
3,0.0025131702423095703,3993
3,0.0025234222412109375,9309
3,0.002535581588745117,9328
3,0.0025560855865478516,8867
3,0.0025777816772460938,2376
3,0.002599000930786133,5072
3,0.0026192665100097656,2464
3,0.0026311874389648438,1587
3,0.002644062042236328,-1
3,0.002657175064086914,5426
3,0.002669095993041992,4872
3,0.0026810169219970703,767
3,0.002692699432373047,3115
3,0.002710103988647461,882
3,0.0027246475219726562,9934
3,0.0027344226837158203,4184
3,0.002756357192993164,2983
3,0.002766847610473633,2597
3,0.002778291702270508,2910
3,0.0027921199798583984,8430
3,0.0028035640716552734,5602
3,0.00281524658203125,61
3,0.0028269290924072266,5983
3,0.0028429031372070312,-1
3,0.002854585647583008,9421
3,0.0028684139251708984,9691
3,0.002882719039916992,8879
3,0.0028951168060302734,8533
3,0.002906322479248047,8321
3,0.002927541732788086,3326
3,0.00295257568359375,7145
3,0.002970457077026367,1660
3,0.0029916763305664062,4419
3,0.0030143260955810547,9883
3,0.0030448436737060547,-1
3,0.003068208694458008,3913
3,0.003097057342529297,8412
3,0.0031211376190185547,8736
3,0.003147125244140625,7401
3,0.0031671524047851562,8717
3,0.003179311752319336,8472
3,0.003199338912963867,7263
3,0.003214597702026367,9767
3,0.003223896026611328,9299
3,0.003236055374145508,7018
3,0.0032501220703125,6498
3,0.0032634735107421875,870
3,0.0032758712768554688,9879
3,0.0032889842987060547,8958
3,0.00330352783203125,1974
3,0.003314495086669922,1409
3,0.0033283233642578125,5539
3,0.0033414363861083984,1278
3,0.003354310989379883,4683
3,0.0033648014068603516,4386
3,0.0033769607543945312,3771
3,0.0033884048461914062,4146
3,0.003406524658203125,8883
3,0.003422260284423828,241
3,0.003433704376220703,148
3,0.003445148468017578,17
3,0.0034584999084472656,-1
3,0.003470897674560547,3981
3,0.003483295440673828,9737
3,0.0034987926483154297,1696
3,0.0035097599029541016,9241
3,0.003522157669067383,6505
3,0.0035347938537597656,8741
3,0.0035469532012939453,5844
3,0.003557920455932617,6915
3,0.003576517105102539,6986
3,0.003595113754272461,3229
3,0.003608226776123047,8156
3,0.0036199092864990234,1563
3,0.0036323070526123047,509
3,0.0036427974700927734,3316
3,0.003654956817626953,1059
3,0.003667116165161133,5191
3,0.0036830902099609375,8489
3,0.0036916732788085938,4897
3,0.003705739974975586,4981
3,0.003721952438354492,-1
3,0.0037331581115722656,1098
3,0.003745555877685547,289
3,0.0037572383880615234,5751
3,0.0037689208984375,3473
3,0.0037822723388671875,-1
3,0.0037941932678222656,4194
3,0.003806591033935547,2839
3,0.0038175582885742188,2251
3,0.0038306713104248047,295
3,0.0038421154022216797,5148
3,0.0038542747497558594,2285
3,0.003867626190185547,-1
3,0.0038793087005615234,2504
3,0.003890514373779297,6574
3,0.0038983821868896484,947
3,0.003910541534423828,-1
3,0.003923177719116211,-1
3,0.003933906555175781,1621
3,0.003946542739868164,-1
3,0.0039594173431396484,-1
3,0.003973245620727539,8246
3,0.003985404968261719,9805
3,0.004003763198852539,1865
3,0.004016876220703125,5274
3,0.004029035568237305,7360
3,0.0040454864501953125,5063
3,0.004056453704833984,2352
3,0.004067897796630859,3526
3,0.004079103469848633,2837
3,0.004091739654541016,6126
3,0.004103183746337891,8822
3,0.004113435745239258,792
3,0.004125356674194336,1647
3,0.004136800765991211,1737
3,0.0041484832763671875,8608
3,0.004159450531005859,4825
3,0.004171609878540039,5347
3,0.0041828155517578125,8311
3,0.0041942596435546875,4704
3,0.004207134246826172,5056
3,0.004220008850097656,-1
3,0.0042307376861572266,2853
3,0.004242420196533203,6439
3,0.004252910614013672,3617
3,0.004263639450073242,9389
3,0.004275321960449219,8741
3,0.0042912960052490234,6094
3,0.004304409027099609,550
3,0.004330635070800781,1887
3,0.004342794418334961,1103
3,0.004354238510131836,7137
3,0.004365205764770508,2230
3,0.00437617301940918,1883
3,0.004387378692626953,8388
3,0.00439906120300293,4269
3,0.004408359527587891,1098
3,0.004419565200805664,604
3,0.004435539245605469,8194
3,0.0044476985931396484,6622
3,0.0044596195220947266,396
3,0.0044744014739990234,9877
3,0.0044901371002197266,6540
3,0.0045011043548583984,9357
3,0.00451207160949707,2507
3,0.004523038864135742,666
3,0.0045359134674072266,616
3,0.004547119140625,550
3,0.004558563232421875,8030
3,0.004569292068481445,144
3,0.0045812129974365234,851
3,0.004601478576660156,5666
3,0.0046176910400390625,5164
3,0.0046308040618896484,3721
3,0.00464177131652832,3141
3,0.004655361175537109,6804
3,0.004670619964599609,9566
3,0.004686594009399414,812
3,0.00469970703125,-1
3,0.004709005355834961,5076
3,0.004723548889160156,1306
3,0.004735231399536133,9203
3,0.004747152328491211,5389
3,0.004758596420288086,291
3,0.0047702789306640625,5328
3,0.004781246185302734,7575
3,0.004794120788574219,-1
3,0.004806041717529297,9605
3,0.0048177242279052734,6441
3,0.0048296451568603516,8483
3,0.0048410892486572266,7817
3,0.0048563480377197266,209
3,0.004872322082519531,1667
3,0.00488591194152832,-1
3,0.004897117614746094,6139
3,0.004912376403808594,8283
3,0.00492548942565918,7557
3,0.004936933517456055,2682
3,0.004951953887939453,3203
3,0.004964113235473633,1455
3,0.004975795745849609,730
3,0.004988193511962891,-1
3,0.00500798225402832,5908
3,0.005018472671508789,3376
3,0.005030155181884766,6131
3,0.005053043365478516,6837
3,0.005066394805908203,4774
3,0.005077838897705078,2871
3,0.005089759826660156,799
3,0.005098819732666016,5377
3,0.005109548568725586,187
3,0.005124330520629883,6494
3,0.005140781402587891,-1
3,0.005150794982910156,4916
3,0.005167245864868164,5246
3,0.005179882049560547,2702
3,0.0051898956298828125,751
3,0.005202293395996094,6514
3,0.0052242279052734375,5415
3,0.005242347717285156,-1
3,0.005254268646240234,1611
3,0.005265951156616211,1456
3,0.005277395248413086,6505
3,0.005290031433105469,-1
3,0.005301237106323242,5425
3,0.005314350128173828,8976
3,0.005324602127075195,4290
3,0.005336284637451172,7401
3,0.005354642868041992,5011
3,0.005366086959838867,4237
3,0.005380392074584961,1273
3,0.005395650863647461,6323
3,0.005408525466918945,8272
3,0.00541996955871582,1616
3,0.005430936813354492,9955
3,0.005442380905151367,8361
3,0.005453348159790039,4652
3,0.005464076995849609,116
3,0.005477190017700195,7015
3,0.00548863410949707,7268
3,0.005499839782714844,9788
3,0.005512714385986328,520
3,0.005524873733520508,3827
3,0.005536556243896484,8450
3,0.005548954010009766,5638
3,0.005560636520385742,9477
3,0.0055713653564453125,450
3,0.005581378936767578,8989
3,0.0055921077728271484,3426
3,0.0056035518646240234,5942
3,0.005612611770629883,4403
3,0.005624055862426758,8162
3,0.005635261535644531,3405
3,0.005646705627441406,9103
3,0.005669593811035156,6234
3,0.005681753158569336,3455
3,0.005696296691894531,1632
3,0.005708932876586914,2706
3,0.00571894645690918,9849
3,0.005730152130126953,3356
3,0.0057430267333984375,3189
3,0.005759716033935547,9907
3,0.0057697296142578125,6201
3,0.005780935287475586,7834
3,0.005803346633911133,9273
3,0.005815267562866211,4480
3,0.005829334259033203,-1
3,0.005842685699462891,3626
3,0.005854606628417969,9806
3,0.005866289138793945,1406
3,0.005878925323486328,1974
3,0.0058934688568115234,-1
3,0.005908012390136719,3531
3,0.0059201717376708984,789
3,0.005932331085205078,3103
3,0.005946636199951172,-1
3,0.0059587955474853516,6769
3,0.0059735774993896484,2726
3,0.005986928939819336,5958
3,0.005999565124511719,6149
3,0.006011962890625,7061
3,0.006022214889526367,568
3,0.006033658981323242,7849
3,0.00604701042175293,-1
3,0.006058692932128906,4158
3,0.006068706512451172,8345
3,0.0060825347900390625,2765
3,0.006100177764892578,5254
3,0.00611424446105957,7299
3,0.006130218505859375,-1
3,0.006140708923339844,125
3,0.006153106689453125,7898
3,0.006163358688354492,8505
3,0.0061817169189453125,7216
3,0.006192445755004883,5469
3,0.006203651428222656,8445
3,0.006215810775756836,131
3,0.0062291622161865234,-1
3,0.0062410831451416016,4686
3,0.006249666213989258,8970
3,0.0062618255615234375,1210
3,0.006273984909057617,-1
3,0.006285190582275391,8522
3,0.006298065185546875,2581
3,0.00630950927734375,3241
3,0.0063211917877197266,4956
3,0.0063343048095703125,-1
3,0.006346225738525391,3918
3,0.00636744499206543,7401
3,0.006379127502441406,2301
3,0.0064008235931396484,1997
3,0.006412982940673828,2067
3,0.006424427032470703,118
3,0.006436347961425781,2780
3,0.006448030471801758,8062
3,0.006460666656494141,7442
3,0.006472587585449219,1922
3,0.006485700607299805,1173
3,0.006499528884887695,-1
3,0.006511688232421875,4470
3,0.00652313232421875,1313
3,0.006533622741699219,9290
3,0.006544589996337891,161
3,0.006556272506713867,4369
3,0.00656580924987793,5939
3,0.006577491760253906,3691
3,0.00658869743347168,3431
3,0.006598949432373047,1061
3,0.006611347198486328,4479
3,0.0066225528717041016,3250
3,0.006634235382080078,9103
3,0.006645679473876953,9802
3,0.006657838821411133,8288
3,0.006676673889160156,6163
3,0.006695985794067383,550
3,0.00670933723449707,6505
3,0.006720304489135742,2972
3,0.006731510162353516,536
3,0.006741762161254883,5606
3,0.006752967834472656,1577
3,0.006764888763427734,5200
3,0.006775617599487305,5551
3,0.006788015365600586,3932
3,0.006800413131713867,9641
3,0.006811857223510742,6926
3,0.006824016571044922,8690
3,0.006834745407104492,8254
3,0.006846427917480469,5630
3,0.006857872009277344,3867
3,0.0068705081939697266,7097
3,0.006882429122924805,9194
3,0.006893634796142578,590
3,0.006903409957885742,796
3,0.0069158077239990234,1805
3,0.006927967071533203,1741
3,0.006939888000488281,8896
3,0.006952047348022461,4726
3,0.006974697113037109,-1
3,0.006983757019042969,8929
3,0.0069963932037353516,5844
3,0.007009029388427734,2808
3,0.007020235061645508,7692
3,0.007033109664916992,-1
3,0.00704503059387207,1946
3,0.0070574283599853516,8867
3,0.00706934928894043,8693
3,0.007080793380737305,3723
3,0.007092475891113281,2906
3,0.007104635238647461,-1
3,0.007115840911865234,9139
3,0.007128715515136719,-1
3,0.007140398025512695,3559
3,0.0071527957916259766,4515
3,0.007164478302001953,8416
3,0.007177591323852539,6727
3,0.007190227508544922,-1
3,0.007202863693237305,-1
3,0.007221221923828125,2117
3,0.007228851318359375,6296
3,0.007241964340209961,5388
3,0.00725865364074707,1962
3,0.007274150848388672,9605
3,0.0072841644287109375,3938
3,0.007295370101928711,3420
3,0.0073091983795166016,-1
3,0.007320880889892578,5143
3,0.007331371307373047,5222
3,0.007345676422119141,-1
3,0.007358074188232422,6404
3,0.007369518280029297,2385
3,0.007388114929199219,3136
3,0.007399559020996094,2863
3,0.007412910461425781,4055
3,0.007424831390380859,5778
3,0.007439136505126953,-1
3,0.00745081901550293,9777
3,0.007462024688720703,8429
3,0.00747227668762207,3384
3,0.007483482360839844,1529
3,0.007494926452636719,5080
3,0.007512331008911133,9572
3,0.007521390914916992,5267
3,0.00753331184387207,8616
3,0.00756072998046875,5948
3,0.007577657699584961,2580
3,0.007592439651489258,-1
3,0.007604360580444336,565
3,0.007617950439453125,355
3,0.007631540298461914,9999
3,0.007643461227416992,5928
3,0.007655620574951172,8536
3,0.007668018341064453,7605
3,0.00767970085144043,5895
3,0.007691144943237305,7527
3,0.007703065872192383,3012
3,0.007714509963989258,4224
3,0.0077266693115234375,7528
3,0.007738590240478516,9488
3,0.007748842239379883,8925
3,0.007760763168334961,5774
3,0.007772207260131836,5803
3,0.007783412933349609,8220
3,0.007796049118041992,7605
3,0.007808208465576172,2353
3,0.007819652557373047,1316
3,0.007831811904907227,4606
3,0.007850170135498047,4476
3,0.007869482040405273,6091
3,0.007879495620727539,3924
3,0.007889986038208008,2396
3,0.007903814315795898,4420
3,0.007915496826171875,1908
3,0.007927179336547852,83
3,0.007941484451293945,525
3,0.007953643798828125,1635
3,0.007965564727783203,112
3,0.00797724723815918,7261
3,0.007990360260009766,2008
3,0.008000850677490234,2932
3,0.008012533187866211,3669
3,0.008025646209716797,8623
3,0.008034944534301758,2154
3,0.008047819137573242,339
3,0.008059978485107422,9063
3,0.008070945739746094,2905
3,0.008082389831542969,9604
3,0.008095502853393555,9608
3,0.008109092712402344,-1
3,0.008119583129882812,9428
3,0.00813150405883789,2898
3,0.00815129280090332,6922
3,0.00816202163696289,6160
3,0.008175849914550781,1913
